id,title,author,date,created,tags,license,filepath,source,notes,authorization_status,status
s0017,導遊,seantyh,2024-05-26,2025-07-22,米蘭|導遊|旅行|市區觀光|共鳴,CC-BY-NC-SA-4.0,text/家書與日記/s0017_導遊.md,自創原文,一次米蘭市區導覽中，作者在導遊身上體會了同路人的共鳴。,,
s0018,都靈,seantyh,2024-05-22,2025-07-22,都靈|民宿|研討會|社會責任|派典轉移,CC-BY-NC-SA-4.0,text/家書與日記/s0018_都靈.md,自創原文,研討會行旅引發的生活觀察與哲思隨筆。,,
s0019,自由班表,seantyh,2024-05-10,2025-07-22,荷蘭|鐵路|理由|因果|心理學,CC-BY-NC-SA-4.0,text/家書與日記/s0019_自由班表.md,自創原文,文章以鐵路誤點為引，探討人們尋找理由的心理與投射行為。,,
s0020,鬱金香,seantyh,2024-05-05,2025-07-22,荷蘭|鬱金香|旅行|文化差異|起司,CC-BY-NC-SA-4.0,text/家書與日記/s0020_鬱金香.md,自創原文,旅行荷蘭觀察中西方文化差異與日常感受。,,
s0021,知識出版業,seantyh,2024-04-27,2025-07-22,碳足跡|研究貢獻|知識出版|學術價值|軟實力,CC-BY-NC-SA-4.0,text/家書與日記/s0021_知識出版業.md,自創原文,研究的價值除了效率，還要考慮對社會的實質貢獻與自我的成長。,,
s0022,魔法陣,seantyh,2024-04-06,2025-07-22,房間|雜物|感想|社群|審查,CC-BY-NC-SA-4.0,text/家書與日記/s0022_魔法陣.md,自創原文,反思雜亂房間與社群參與的無形力量。,,
s0023,波麗露,seantyh,2024-03-16,2025-07-22,Boléro|拉威爾|音樂結構|甄嬛|問答,CC-BY-NC-SA-4.0,text/家書與日記/s0023_波麗露.md,自創原文,以拉威爾的《波麗露》和甄嬛傳為例，探討單純結構如何帶來創新與開展。,,
s0024,走春,seantyh,2024-02-19,2025-07-22,走春|新天鵝堡|林德霍夫宮|旅遊回憶|德國,CC-BY-NC-SA-4.0,text/家書與日記/s0024_走春.md,自創原文,一趟充滿雲霧與驚喜的德國城堡一日遊記錄。,,
s0025,除夕,seantyh,2024-02-09,2025-07-22,除夕|年夜飯|文化認同|異鄉生活|菜系,CC-BY-NC-SA-4.0,text/家書與日記/s0025_除夕.md,自創原文,除夕在異鄉以團聚和儀式感延續文化連結的經驗與觀察。,,
s0026,紀念日,seantyh,2024-01-26,2025-07-22,德國|留學|回憶|童話小鎮|文化,CC-BY-NC-SA-4.0,text/家書與日記/s0026_紀念日.md,自創原文,一篇關於記憶、遷徙與異地生活的隨筆。,,
s0027,荷蘭小鎮,seantyh,2024-01-24,2025-07-22,旅行|荷蘭|火車|小鎮|德國,CC-BY-NC-SA-4.0,text/家書與日記/s0027_荷蘭小鎮.md,自創原文,一趟充滿波折與省思的荷蘭小鎮火車之旅。,,
s0028,凍雨,seantyh,2024-01-18,2025-07-22,凍雨|德國生活|滑倒經驗|實用知識|異文化,CC-BY-NC-SA-4.0,text/家書與日記/s0028_凍雨.md,自創原文,一次親身經歷凍雨，從生活細節反思文化差異及意外防範。,,
s0029,桶中腦,seantyh,2024-01-06,2025-07-22,食評|美食評論|米其林|餐廳|同情,CC-BY-NC-SA-4.0,text/家書與日記/s0029_桶中腦.md,自創原文,反思寫食評與美食評論制度下的矛盾與無力感。,,
s0030,寫在說書人之前,seantyh,2023-12-25,2025-07-22,人生|金字塔|象徵|家庭|哲思,CC-BY-NC-SA-4.0,text/家書與日記/s0030_寫在說書人之前.md,自創原文,生活日常與哲理、象徵交織的思辨隨筆。,,
s0031,Hiatus,seantyh,2023-12-15,2025-07-22,台灣|生活觀察|腔調|日常|回歸,CC-BY-NC-SA-4.0,text/家書與日記/s0031_Hiatus.md,自創原文,日常觀察南部生活與自我腔調的異鄉感，以及旅途中休止的片刻。,,
s0032,下雪,seantyh,2023-12-03,2025-07-22,下雪|日常|富士山|氣候變遷|積雪,CC-BY-NC-SA-4.0,text/家書與日記/s0032_下雪.md,自創原文,描述作者難得經歷大雪與雪景融入日常的感想。,,
s0033,杯子蛋糕,seantyh,2023-11-29,2025-07-22,生日|杯子蛋糕|異國文化|星巴克|蠟燭,CC-BY-NC-SA-4.0,text/家書與日記/s0033_杯子蛋糕.md,自創原文,異鄉生日用cupcake取代傳統蛋糕，交織文化細節與生活趣事。,,
s0034,300天,seantyh,2023-11-22,2025-07-22,烏克蘭|聖誕節|大學城|德語|海外經驗,CC-BY-NC-SA-4.0,text/家書與日記/s0034_300天.md,自創原文,反思在國外生活三百天及多元生活型態的體會。,,
s0035,跨欄,seantyh,2023-11-10,2025-07-22,遊戲規則|語言|雙語|講話|LLM,CC-BY-NC-SA-4.0,text/家書與日記/s0035_跨欄.md,自創原文,反思遊戲規則、語言藩籬與人類溝通方式的本質。,,
s0036,殘差,seantyh,2023-11-06,2025-07-22,殘差|人性|工程|人文|知識,CC-BY-NC-SA-4.0,text/家書與日記/s0036_殘差.md,自創原文,本文探討人性、符號、科學與工程之間的殘差與價值。,,
s0037,防潮箱,seantyh,2023-10-27,2025-07-22,背包|台灣|德國|適應生活|防潮箱,CC-BY-NC-SA-4.0,text/家書與日記/s0037_防潮箱.md,自創原文,一段異地生活中隨手記錄的文化與日常觀察。,,
s0038,聽覺記憶,seantyh,2023-10-08,2025-07-22,聽覺記憶|流行音樂|回憶|德國|青春,CC-BY-NC-SA-4.0,text/家書與日記/s0038_聽覺記憶.md,自創原文,以流行音樂引發的聽覺記憶串連起青春回憶與文化觀察。,,
s0039,中秋,seantyh,2023-09-30,2025-07-22,中秋節|月餅|節日文化|歐洲生活|華人故事,CC-BY-NC-SA-4.0,text/家書與日記/s0039_中秋.md,自創原文,對比歐洲與華人中秋節文化與故事色彩，並分享個人經驗和飲食偏好。,,
s0040,兩條線,seantyh,2023-09-19,2025-07-22,維也納|博物館|旅行|科學|藝術,CC-BY-NC-SA-4.0,text/家書與日記/s0040_兩條線.md,自創原文,一趟維也納之旅讓人思索科學與藝術的交會及個人情感的流動。,,
s0041,小紅帽,seantyh,2023-09-02,2025-07-22,科普|生物學|細胞|人體|城市生活,CC-BY-NC-SA-4.0,text/家書與日記/s0041_小紅帽.md,自創原文,以童年卡通《人體大奇航》引發對細胞、生物與生活環境關係的省思。,,
s0042,山裡,seantyh,2023-08-20,2025-07-22,住宿|生活經驗|異國文化|山區生活|airbnb,CC-BY-NC-SA-4.0,text/家書與日記/s0042_山裡.md,自創原文,描述在山區居住找房與日常生活的轉折與感受。,,
s0043,四季,seantyh,2023-08-14,2025-07-22,冰淇淋|斯圖加特|四季|季節性憂鬱|歐洲生活,CC-BY-NC-SA-4.0,text/家書與日記/s0043_四季.md,自創原文,描寫在歐洲四季流轉與冰淇淋帶來的日常體驗與心情。,,
s0044,拆文本：文學、科學與真實的界線,seantyh,2023-08-09,2025-07-22,文本|文學|科學哲學|客觀性|知識論,CC-BY-NC-SA-4.0,text/家書與日記/s0044_拆文本.md,自創原文,探討文學與科學中對「文本」的拆解、解讀及其背後的認知問題。,,
s0045,明信片,seantyh,2023-08-01,2025-07-22,工作|明信片|辦公室|台灣|奴性,CC-BY-NC-SA-4.0,text/家書與日記/s0045_明信片.md,自創原文,反思工作與生活的平衡，以及不同國家對工作態度的稱呼。,,
s0046,機場一日遊,seantyh,2023-07-26,2025-07-22,機場|快閃|法蘭克福|旅行|異地,CC-BY-NC-SA-4.0,text/家書與日記/s0046_機場一日遊.md,自創原文,機場成為旅途中短暫卻獨特的折返點，帶來全新體會。,,
s0047,圖書館,seantyh,2023-07-22,2025-07-22,圖書館|斯圖加特|建築|旅行|閱讀,CC-BY-NC-SA-4.0,text/家書與日記/s0047_圖書館.md,自創原文,一次關於斯圖加特市立圖書館建築與空間體驗的隨筆。,,
s0048,星空,seantyh,2023-07-15,2025-07-22,星空|北斗七星|自然觀察|光害|回憶,CC-BY-NC-SA-4.0,text/家書與日記/s0048_星空.md,自創原文,夜半觀察星空，憑記憶重溫童年初見星辰的純粹感動。,,
s0049,鏡中世界,seantyh,2023-07-12,2025-07-22,鏡中世界|變化|倫理|詩意|社群,CC-BY-NC-SA-4.0,text/家書與日記/s0049_鏡中世界.md,自創原文,以湖中落葉與荷花隱喻觀察世界變化與意義轉化。,,
s0050,夏天,seantyh,2023-06-22,2025-07-22,夏天|天氣|冷氣|大腦|程式,CC-BY-NC-SA-4.0,text/家書與日記/s0050_夏天.md,自創原文,一段關於炎熱天氣與思考困難的夏日隨筆。,,
s0051,背景,seantyh,2023-06-15,2025-07-22,心理學|認知神經科學|心智|故事|學術文化,CC-BY-NC-SA-4.0,text/家書與日記/s0051_背景.md,自創原文,反思心理學界對「心智」本質的執著及說故事的重要性。,,
s0052,番茄炒蛋,seantyh,2023-05-29,2025-07-22,餐廳|心得|模型|現實|浪漫,CC-BY-NC-SA-4.0,text/家書與日記/s0052_番茄炒蛋.md,自創原文,一段關於現實與浪漫、模型與日常的反思。,,
s0053,香蕉麵包,seantyh,2023-05-14,2025-07-22,歐洲文化|美國文化|戚風蛋糕|新科技|文化差異,CC-BY-NC-SA-4.0,text/家書與日記/s0053_香蕉麵包.md,自創原文,反思歐美文化認知與在地生活觀察的個人隨筆。,,
s0054,一百天,seantyh,2023-05-06,2025-07-22,天氣|罷工|皮卡丘|傑尼龜|春天,CC-BY-NC-SA-4.0,text/家書與日記/s0054_一百天.md,自創原文,一百天的日常觀察與趣事雜想。,,
s0055,千萬別抬頭,seantyh,2023-05-04,2025-07-22,NLP|心智哲學|科技與社會|敘事權|學術責任,CC-BY-NC-SA-4.0,text/家書與日記/s0055_千萬別抬頭.md,自創原文,探討NLP技術進展下人文精神與社會責任的再思考。,,
s0056,LangChain,seantyh,2023-04-29,2025-07-22,LangChain|LLM|符號|趨勢|故事,CC-BY-NC-SA-4.0,text/家書與日記/s0056_LangChain.md,自創原文,探討LLM與符號、故事敘事的重要性及專案興起的原因。,,
s0057,Work from home,seantyh,2023-04-21,2025-07-22,遠端工作|生活型態|文化|疫情|空間管理,CC-BY-NC-SA-4.0,text/家書與日記/s0057_Work-from-home.md,自創原文,這篇文章反思疫情期間居家工作帶來的生活與文化差異感受。,,
s0058,Easter Monday,seantyh,2023-04-10,2025-07-22,文化差異|米食|歐洲|台灣|社會語言,CC-BY-NC-SA-4.0,text/家書與日記/s0058_Easter-Monday.md,自創原文,透過生活細節反思台灣與世界的文化差異。,,
s0059,美麗的詞彙,seantyh,2023-04-02,2025-07-22,詞彙|人文精神|溝通|學術|人際互動,CC-BY-NC-SA-4.0,text/家書與日記/s0059_美麗的詞彙.md,自創原文,本文探討日常詞彙背後的人文精神與群體互動的美好。,,
s0060,世外桃源,seantyh,2025-07-22,2025-07-22,意識|AGI|哲學|人工智慧|生活,CC-BY-NC-SA-4.0,text/家書與日記/s0060_世外桃源.md,自創原文,本文以哲學對話為引，探討意識爭議與AI時代日常生活的映照與省思。,,
s0061,背景語音,seantyh,2023-03-23,2025-07-22,背景語音|公車|安靜|語言|文化差異,CC-BY-NC-SA-4.0,text/家書與日記/s0061_背景語音.md,自創原文,在異地對周遭語言訊號與生活環境做出觀察、比較與自省。,,
s0063,原來如此,seantyh,2024-07-22,2025-07-22,科技變遷|App Store|生活轉變|記憶|哲學,CC-BY-NC-SA-4.0,text/家書與日記/s0063_原來如此.md,自創原文,文章以iPod Touch和App Store引發的生活和哲學感觸，反思科技如何潛移默化地改變我們。,,
s0064,儀式感,seantyh,2023-03-12,2025-07-22,初心者|儀式感|異地生活|馬鈴薯|早餐,CC-BY-NC-SA-4.0,text/家書與日記/s0064_儀式感.md,自創原文,關於剛到異地生活時，從基本餵養到逐漸建立生活儀式感的過程分享。,,
s0065,re-calibration,seantyh,2023-03-04,2025-07-22,火車|re-calibration|鄉下|對比感|情感,CC-BY-NC-SA-4.0,text/家書與日記/s0065_re-calibration.md,自創原文,一趟非必要的火車旅程幫助自己重新調整情感與空間感知。,,
s0066,早安,seantyh,2023-03-02,2025-07-22,德國|電梯|文化差異|德文|日常,CC-BY-NC-SA-4.0,text/家書與日記/s0066_早安.md,自創原文,電梯邂逅德國人的語言趣事與日常小插曲。,,
s0067,觀光客,seantyh,2023-02-24,2025-07-22,觀光客|行李|攝影|異鄉|文化觀察,CC-BY-NC-SA-4.0,text/家書與日記/s0067_觀光客.md,自創原文,描述在異鄉短居生活中，如觀光客般的日常與文化觀察。,,
s0068,Understanding & Accuracy,seantyh,2023-02-17,2025-07-22,人生抉擇|留學生活|英文溝通|文化差異|心路歷程,CC-BY-NC-SA-4.0,text/家書與日記/s0068_Understanding.md,自創原文,關於人生路口、異文化交流與自我反思的片段紀錄。,,
s0069,不知名的小溪,seantyh,2023-02-11,2025-07-22,小溪|Ammer|自然|旅遊|景點,CC-BY-NC-SA-4.0,text/家書與日記/s0069_不知名的小溪.md,自創原文,描述作者發現並記錄小溪Ammer的經過與感受。,,
s0070,Windy,seantyh,2023-02-07,2025-07-22,異鄉|不真實感|積雪|移民生活|文化衝擊,CC-BY-NC-SA-4.0,text/家書與日記/s0070_Windy.md,自創原文,描述異鄉生活中現實與遊戲感交織的真實體驗。,,
s0071,complementary,seantyh,2023-02-02,2025-07-22,語言|出國|溝通|多元文化|生活體驗,CC-BY-NC-SA-4.0,text/家書與日記/s0071_complementary.md,自創原文,在異國新環境下體會語言與文化隔閡帶來的挑戰與啟發。,,
s0072,T0,seantyh,2023-01-27,2025-07-22,文化衝擊|靜謐|旅遊|自我重啟|觀察,CC-BY-NC-SA-4.0,text/家書與日記/s0072_T0.md,自創原文,初到異地的靜謐讓人有如重啟自我系統的感覺。,,
s0073,初四,seantyh,2023-01-25,2025-07-22,機場|旅行|過年|休憩區|體驗,CC-BY-NC-SA-4.0,text/家書與日記/s0073_初四.md,自創原文,桃園機場深夜的寧靜、休憩區的發現與過年氛圍感受。,,
s0075,經過太原路，突然看到很多人,seantyh,2025-07-22,2025-07-22,太原路|過年|斷捨離|樂高打字機|IG音樂,CC-BY-NC-SA-4.0,text/家書與日記/s0075_太原路.md,自創原文,太原路的街景讓人聯想到過年，同時分享了購物與自制的日常感受。,,
s0076,搬家,seantyh,2023-01-13,2025-07-22,搬家|具身理論|物品轉讓|記憶|賦予價值,CC-BY-NC-SA-4.0,text/家書與日記/s0076_搬家.md,自創原文,反思搬家的行為本質與物品、回憶、身份的關聯。,,
s0078,發呆,seantyh,2023-01-06,2025-07-22,台中|科博館|懷舊|發呆|旅行,CC-BY-NC-SA-4.0,text/家書與日記/s0078_發呆.md,自創原文,台中帶來的懷舊與發呆時光，是難得的心靈喘息。,,
s0079,流形,seantyh,2022-12-26,2025-07-22,AI繪圖|創意|流形|感官經驗|表達,CC-BY-NC-SA-4.0,text/家書與日記/s0079_流形.md,自創原文,人機創作差異不在輸出而在內在狀態與感官經驗。,,
s0080,跑馬燈,seantyh,2022-12-23,2025-07-22,Google Photo|聖誕樹|照片回憶|數位相機|跑馬燈,CC-BY-NC-SA-4.0,text/家書與日記/s0080_跑馬燈.md,自創原文,利用Google Photo回顧多年的聖誕樹照片與個人記憶。,,
s0081,語言與情緒反應的小感,seantyh,2022-11-29,2025-07-22,語言|情緒|社會化|語言模型|抖音,CC-BY-NC-SA-4.0,text/家書與日記/s0081_語言與情緒反應.md,自創原文,用語言和情緒的互動反思語言模型與人類的不同。,,
s0082,食評,seantyh,2022-10-29,2025-07-22,美食|餐廳|評論|善意|生存,CC-BY-NC-SA-4.0,text/家書與日記/s0082_食評.md,自創原文,一篇反思美食評論與善意、生存糾葛的短文。,,
s0083,溶解,seantyh,2022-10-14,2025-07-22,度假|焦慮|潮流|對稱|遊戲,CC-BY-NC-SA-4.0,text/家書與日記/s0083_溶解.md,自創原文,一段描寫異地度假與社會觀察的思考紀錄。,,
s0084,城市介面,seantyh,2022-10-10,2025-07-22,城市|旅行|語言|亞洲|日常生活,CC-BY-NC-SA-4.0,text/家書與日記/s0084_城市介面.md,自創原文,旅人在異地以嶄新視角觀察城市日常與文化差異。,,
s0085,最佳化,seantyh,2022-09-09,2025-07-22,漁夫寓言|目標|深度學習|區域最佳解|人生哲思,CC-BY-NC-SA-4.0,text/家書與日記/s0085_最佳化.md,自創原文,一則用漁夫寓言反思目標與人生最佳化的哲理小品。,,
s0086,bloom diffused,seantyh,2024-06-18,2025-07-22,高雄|駁二藝術特區|數位創作|AI模型|心智工程,CC-BY-NC-SA-4.0,text/家書與日記/s0086_bloom diffused.md,自創原文,結合AI生成台灣風景與對人類語言、數位創作、本質的省思。,,
s0087,INTJ,seantyh,2025-07-22,2025-07-22,MBTI|政論節目|心理學|Dalle-mini|人格測驗,CC-BY-NC-SA-4.0,text/家書與日記/s0087_INTJ.md,自創原文,反思自己人格測驗經驗與對AI圖像生成趣味的觀察。,,
s0088,IDDQD,seantyh,2022-07-17,2025-07-22,回憶|遊戲|程式|個人成長|心理,CC-BY-NC-SA-4.0,text/家書與日記/s0088_IDDQD.md,自創原文,透過遊戲密技與程式碼反思個 人回憶與自我揭露。,,
s0089,五七三十五,seantyh,2022-07-01,2025-07-22,數學|AI|sentient|經驗法則|同時性,CC-BY-NC-SA-4.0,text/家書與日記/s0089_五七三十五.md,自創原文,探索數字、AI和人類認知之間的神秘聯繫。,,
s0090,豐原,seantyh,2022-06-22,2025-07-22,記憶|家鄉|日式建築|豐原|熟悉感,CC-BY-NC-SA-4.0,text/家書與日記/s0090_豐原.md,自創原文,以氣味與記憶描寫對豐原的獨特懷念。,,
s0091,茶壺的遠距會議,seantyh,2025-07-22,2025-07-22,鏡子|反思|舒適圈|哆啦A夢|The Good Place,CC-BY-NC-SA-4.0,text/家書與日記/s0091_茶壺的遠距會議.md,自創原文,一篇以鏡子、世界邊界與舒適圈哲學探討為主的隨筆。,,
s0092,實聯制,seantyh,2022-04-28,2025-07-22,github|activitylog|visualization|matrix|實聯制,CC-BY-NC-SA-4.0,text/家書與日記/s0092_實聯制.md,自創原文,以視覺化記錄每日實聯制的活動軌跡與數據，並反思數據收集的趣味性。,,
s0093,橘貓,seantyh,2024-07-22,2025-07-22,貓|橘貓|黑貓|人類|觀察,CC-BY-NC-SA-4.0,text/家書與日記/s0093_橘貓.md,自創原文,一次與橘貓和黑貓的偶遇，以及人與貓互動的趣味觀察。,,
s0094,時間,seantyh,2025-07-22,2025-07-22,時間|論文寫作|語言心理學|認知|致謝,CC-BY-NC-SA-4.0,text/家書與日記/s0094_時間.md,自創原文,反思論文寫作過程中時間的珍貴與意義，以及語言、認知與時間的關聯。,,
s0095,咖啡廳,seantyh,2022-04-11,2025-07-22,咖啡廳|八卦|公司|教授|人際關係,CC-BY-NC-SA-4.0,text/家書與日記/s0095_咖啡廳.md,自創原文,在咖啡廳聽到公司老闆與員工間的私事對話，體會到公開場合談隱私的風險。,,
s0096,動物園,seantyh,2022-04-09,2025-07-22,動物園|長頸鹿|人類園|棲息地|動物互動,CC-BY-NC-SA-4.0,text/家書與日記/s0096_動物園.md,自創原文,以動物園設計與人類與動物互動的視角進行反思。,,
s0097,混搭創新,seantyh,2022-04-04,2025-07-22,摩斯|地瓜薯條|千島醬|創意料理|日常經驗,CC-BY-NC-SA-4.0,text/家書與日記/s0097_混搭創新.md,自創原文,意外嘗試地瓜薯條配千島醬，發現新鮮又有趣的搭配組合。,,
s0098,燈火闌珊,seantyh,2022-04-01,2025-07-22,麥當勞|地瓜薯|馬鈴薯條|深度學習|領悟,CC-BY-NC-SA-4.0,text/家書與日記/s0098_燈火闌珊.md,自創原文,文章以麥當勞地瓜薯條為引子，反思學習與人生領悟的過程。,,
s0099,支線,seantyh,2025-07-22,2025-07-22,記憶|藏品|火車|旅途|隱居,CC-BY-NC-SA-4.0,text/家書與日記/s0099_支線.md,自創原文,描述偏遠小屋中珍藏回憶與時空交錯的氛圍。,,
